UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Fort Lauderdale_Bryant Peney Park,0.089000363,0.054703672,0.039594977,0.007072631,0.018260936,0,0.134588078,0.054218292,0.001077169,0.002243036,0.012153449,0.024113686,0.007660637,0.000675787,0,0.024392653,0.088076024,0.066666667,0.541666667,-0.475,0.129154274,-0.062487607,0.069133079,-0.316753177,1,mean_ndvi,,,,
Fort Lauderdale_Bubier Park,0.043016829,0.016027792,0.008141294,0.003985742,0.013847773,0,0.031629981,0.033702116,0.007139003,0.001181309,0.00515896,0.01034876,5.08E-05,0.000779425,0,0,0.028468267,0.513513514,0.409469291,0.104044223,0.497228703,0.016284811,0.0292538,0.109376205,1,area,,,,
Fort Lauderdale_Carter Park-Sunland Park,0.04008199,0.036661037,0.01740371,0.025210822,0.027358843,0,0.008272379,0.035829902,0.000508556,0.014462315,0.0119179,0.001378556,0.011669384,0.000544581,0,0.001271235,0.033219939,0.68852459,0.5,0.18852459,0.677901342,0.010623248,0.050508651,-0.153416358,1,area,,,,
Fort Lauderdale_Cliff Lake Park,0.025324617,0.044927471,0.007392446,0.001099564,0.030920716,0,0.043687196,0.051373138,0.015946793,0.001701464,0.005516502,0.003660331,0.00167453,0,0,0.004747992,0.053039132,0.571428571,0.285798144,0.285630427,0.552449607,0.018978964,0.041490065,-0.150092412,1,Biodiversity,,,,
Fort Lauderdale_Colee Hammock Park,0.030905582,0.028792621,0.010201491,0.003101144,0.021044033,0,0.053131849,0.057295492,0.007306331,0.001881799,0.013425992,0.004495539,0.002857012,0,4.10E-06,0.000379149,0.056041315,0.184713376,0.386484962,-0.201771586,0.212118052,-0.027404676,0.031661393,-0.131717123,1,mean_ndwi,,,,
Fort Lauderdale_Coontie Hatchee Park,0.049956453,0.041830829,0.047599026,0.006137264,0.046314879,0,0.071183485,0.049846893,0.015160682,0.009444913,0.042602092,0.082176037,0.001401631,0.003701826,0,0.009048938,0.050406841,0.375,0.573029377,-0.198029377,0.390368695,-0.015368695,0.073248595,-0.278318413,1,Jog_Walk_path,,,,
Fort Lauderdale_D.C. Alexander Park,0.066315969,0.013010365,0.025154559,0.024353334,0.016022935,0,0.032960141,0.029865306,0.002415573,0.018514822,0.00169739,0.016721202,0.037415289,0,0,0.005349251,0.034777626,0.3,0.234843532,0.065156468,0.277215724,0.022784276,0.037637669,-0.26445604,1,area,,,,
Fort Lauderdale_Dottie Mancini Park,0.065193625,0.030510486,0.046643175,0.004250461,0.004018915,0,0.076286937,0.067762231,0.031482401,0.073787993,0.015081428,0.005798594,0.122440057,0,0.001228382,0.023526791,0.086703198,0.545454545,0.22763391,0.317820635,0.53918183,0.006272715,0.091171492,-0.162296104,1,Athletic_facility,,,,
Fort Lauderdale_Earl Lifshey Park,0.091466821,0.05801882,0.04358831,0.001224479,0.033830786,0,0.033632005,0.063564638,0.007362511,0.013782523,0.015367213,0.006420962,0.022467313,0,0.000137816,0.006802747,0.047662469,0.255102041,0.220914441,0.0341876,0.243794406,0.011307635,0.041855406,0.198556535,1,area,,,,
Fort Lauderdale_Esplanade Park,0.050150852,0.036946944,0.019224979,0.003523321,0.01840449,0,0.043225322,0.038282198,0.022587398,0.001034818,0.007371014,0.017745702,0.000466353,0.016194085,0,0.000284231,0.039348615,0.440528634,0.507566983,-0.067038349,0.448033676,-0.007505042,0.034613424,-0.099651304,1,area,,,,
Fort Lauderdale_Esterre Davis Wright Park,0.097160917,0.042747317,0.02647281,0.019193728,0.046360356,0,0.090613604,0.044796455,0.004638823,0.002230748,0.046819748,0.100902673,0.003095516,0.005291081,0,0.013092215,0.088842538,0.6,0.719123583,-0.119123583,0.642443721,-0.042443721,0.080827228,-0.209038283,1,Jog_Walk_path,,,,
Fort Lauderdale_Flamingo Park,0.050760549,0.038278794,0.021623762,0.012064865,0.050278443,0,0.106763813,0.050430024,0.006001971,0.004285813,0.038512577,0.133761988,0.006734682,0.002317489,0,0.022936031,0.049632817,1,0.635222941,0.364777059,0.910733807,0.089266193,0.054929713,0.078257158,1,Jog_Walk_path,,,,
Fort Lauderdale_Florence C. Hardy Park,0.024046193,0.019405093,0.009732924,0.004401947,0.021125134,0,0.041851645,0.037727219,0.005025598,0.000473033,0.005456588,0.011913255,0.000909703,0,0,0.000647147,0.035557094,0.5,0.504578615,-0.004578615,0.503589936,-0.003589936,0.043053107,-0.108731468,1,mean_ndvi,,,,
Fort Lauderdale_Floyd Hull Stadium,0.101953915,0.083652818,0.022831233,0.01961376,0.022450254,0,0.128435354,0.056256387,0.000417611,6.86E-05,0.024153274,0.01499248,0.005329196,0.001435805,0,0.031924847,0.095510883,0.666666667,0.558621225,0.108045442,0.642263357,0.02440331,0.064947307,-0.125195049,1,mean_ndvi,,,,
Fort Lauderdale_Fort Lauderdale Beach Park,0.048009249,0.010497466,0.042464736,0.032997238,0.020540517,0,0.0363908,0.032332668,0.005204759,0.010320236,0.000716327,0.016261749,0.021808256,0,0,0.000868615,0.030796255,0.528037383,0.206699829,0.321337554,0.496900863,0.03113652,0.0376964,-0.269200222,1,area,,,,
Fort Lauderdale_George English Park,0.093734784,0.042898078,0.041121331,0.006736825,0.003271576,0,0.035330573,0.040201292,0.016490832,0.018957382,0.002924966,0.019722853,0.032840512,0,0.000273749,0.029037893,0.026957616,0.611111111,0.590909091,0.02020202,0.610629219,0.000481892,0.028948433,0.310276327,20,area,,,,
Fort Lauderdale_Gore Betz Park,0.107574354,0.053359156,0.047017714,0.003902843,0.026308177,0,0.110645426,0.053016735,0.007218483,0.007734055,0.0297734,0.038787341,0.002955825,0.001024875,0,0.020599435,0.06469323,0.583333333,0.340473647,0.242859686,0.570439403,0.01289393,0.079263038,-0.409807309,1,mean_ndvi,,,,
Fort Lauderdale_Harbordale Park,0.071307488,0.061439497,0.035593246,0.003852279,0.008289305,0,0.075928375,0.049823098,0.021030119,0.005856602,0.005224626,0.006746625,0.003903479,0,0,0.015967924,0.054692584,0.375,0.086341119,0.288658882,0.360532062,0.014467938,0.050000754,-0.731262539,1,mean_ndvi,,,,
Fort Lauderdale_Holiday Park,0.075411976,0.020680642,0.015745558,0.00045727,2.15E-05,0,0.023726348,0.091568331,0.00513898,0.000721589,0.010324613,0.001255125,0.012351646,0,0.001006351,0.00474375,0.028489708,0.591216216,0.594396344,-0.003180128,0.5913516,-0.000135384,0.01072045,0.532177566,1,mean_ndwi,,,,
Fort Lauderdale_Hortt Park,0.047598038,0.032661509,0.03001237,0.005805772,0.041377091,0,0.103795699,0.060368085,0.00715117,0.014737259,0.048396416,0.178638924,0.003438724,0.003942607,0,0.027011423,0.048769449,0.538461538,0.591794994,-0.053333456,0.549627024,-0.011165486,0.078990006,-0.155206896,1,Jog_Walk_path,,,,
Fort Lauderdale_Idlewyld Park-Merle Fogg Park,0.044806092,0.010914931,0.03025851,0.039693991,0.014657065,0,0.020117228,0.031568905,0.003721265,0.019945216,0.001015752,0.017783572,0.03465003,0,0.002689079,0.00828299,0.019071988,0,0.299354393,-0.299354393,0.10389103,-0.10389103,0.046229607,-0.416137661,1,area,,,,
Fort Lauderdale_Las Olas Oceanside Park,0.071685476,0.013562687,0.027836391,0.035653346,0.012912969,0,0.0342216,0.034932761,0.002943672,0.013429739,0.000176059,0.00995598,0.045342633,0,0.000453713,0.006938571,0.033410302,0.255319149,0.29460113,-0.039281981,0.259375286,-0.004056137,0.033196289,-0.115245701,1,area,,,,
Fort Lauderdale_Lauderdale Manors Park,0.030750792,0.047621873,0.010504103,0.003002744,0.001676726,0,0.041738172,0.023354343,0,3.32E-05,0.001783042,0.001480056,0.028292889,0,0,0.005835528,0.035608456,0.714285714,0.333333333,0.380952381,0.707801943,0.006483771,0.033573492,-0.775613902,1,tree,,,,
Fort Lauderdale_Lewis Landing Park,0.065913282,0.04833068,0.026126663,0.001322306,0.030844633,0,0.044616575,0.070032507,0.028672315,0.002286276,0.019257817,0.04069778,0.000592144,0.020980751,0,0.001042348,0.049489931,0.193548387,0.452217219,-0.258668832,0.232320166,-0.038771779,0.041043055,-0.156519545,1,mean_ndwi,,,,
Fort Lauderdale_Lincoln Park,0.108144012,0.079722604,0.051582821,0.015824839,0.019655493,0,0.023467252,0.062074146,0.002079795,0.007229221,0.005455152,0.009809896,0.015796788,0.005141865,0,0.003555591,0.047538322,0.666666667,0.549036434,0.117630233,0.647365815,0.019300852,0.05240457,-0.074871246,1,area,,,,
Fort Lauderdale_Loggerhead Park,0.136190927,0.031928527,0.040441011,0.006180806,0.042392543,0,0.051550685,0.046735874,0.010471374,0.004089806,0.022663773,0.009270686,0.008114706,0,0.000745563,0.047094507,0.074224545,0.201754386,0.164146825,0.037607561,0.199520261,0.002234125,0.044989319,0.246887181,1,area,,,,
Fort Lauderdale_Lu Deaner Park,0.138658421,0.044233626,0.036147841,0.009025656,0.041733667,0,0.046745012,0.068203093,0.005976696,0.009127762,0.028414673,0.012885318,0.006742239,0,0.001494007,0.035694797,0.04824417,0,0.134944445,-0.134944445,0.026757244,-0.026757244,0.040408769,0.298320504,1,area,,,,
Fort Lauderdale_Mangurian Park-Coral Ridge Country Club,0.080179001,0.036135371,0.055560185,0.025179275,0.055891496,0,0.043318974,0.041802184,0.007114273,0.008309724,0.007972301,0.00635807,0.02212466,0,0,0.021712198,0.035501994,0.25,0.547434783,-0.297434783,0.261185041,-0.011185041,0.060631242,0.214163029,1,area,,,,
Fort Lauderdale_Middle River Terrace Park,0.080621248,0.043994592,0.027002441,9.08E-06,0.003520301,0,0.032114976,0.029680355,0,0.002480586,0.001507873,0.012389419,0.0199798,0,0.001227221,0.004662911,0.026271419,0.590909091,0.511805113,0.079103978,0.566031644,0.024877447,0.027186357,-0.023518754,1,area,,,,
Fort Lauderdale_Mills Pond Park,0.113808179,0.027586396,0.090277723,0.01326458,0.020078281,0,0.03805947,0.029620316,0.002355282,0.047520641,0.009375836,0.009411625,0.00817175,0.000167471,0,0.014508586,0.075428142,0.482758621,0.42451406,0.058244561,0.467536862,0.015221759,0.054476034,-0.163646153,1,area,,,,
Fort Lauderdale_Northfork Riverfront Park,0.143412504,0.078607144,0.049450986,0.019961438,0.019258932,0,0.030786446,0.068268877,0.01383408,0.01175303,0.008528308,0.006364357,0.008053874,0.023729856,0,0.005664979,0.064702618,0.285714286,0.44304919,-0.157334904,0.301900623,-0.016186337,0.057410364,-0.162657652,1,area,,,,
Fort Lauderdale_Osswald Park,0.049616365,0.031726383,0.068653891,0.011835692,0.021593126,0,0.026210816,0.04080495,0.001154255,0.025461211,0.006850376,0.008166318,0.007794972,0.000538958,0,0.009188002,0.048944766,0.628205128,0.313246288,0.31495884,0.605867918,0.02233721,0.053671433,-0.538718163,1,grassland,,,,
Fort Lauderdale_Palm Aire Village Park,0.182566156,0.132681067,0.182954944,0.000839293,0.005510143,0,0.140527152,0.043659394,0.000804823,0.002716723,0.009601042,0.006534714,0.054035062,0.001593225,0.000227152,0,0.150237449,0.857142857,0.6848,0.172342857,0.848536532,0.008606325,0.061370734,-0.150039787,5,grassland,,,,
Fort Lauderdale_Peter Feldman Park,0.043103639,0.020146533,0.012290417,0.002985866,0.000967112,0,0.02822274,0.041188244,0.002088818,0.003444723,0.015145084,0.002820369,0.007552785,0,0.000542051,0.00174455,0.021416581,0.333333333,0.468893838,-0.135560505,0.334380755,-0.001047422,0.01264158,0.508842446,1,area,,,,
Fort Lauderdale_Riverland Park,0.087567595,0.041345882,0.082289084,0.033498305,0.044135694,0,0.154208075,0.123913641,0.006021506,0.008523638,0.022383592,0.056391005,0.029179819,0.003160432,0,0.040520092,0.109215012,0.622641509,0.686410256,-0.063768747,0.611403822,0.011237687,0.102619453,-0.239177188,1,mean_ndvi,,,,
Fort Lauderdale_Riverland Preserve,0.058591293,0.040532918,0.015253111,0.025919198,0.053979216,0,0.0587573,0.078561397,0.004018608,0.005742982,0.018281998,0.101166029,0.00508997,0.007594179,0,0.023744991,0.040235565,0.857142857,0.729690175,0.127452682,0.852898311,0.004244546,0.039089133,0.094739329,1,Jog_Walk_path,,,,
Fort Lauderdale_Riverland Woods Park,0.035568774,0.086390383,0.019845831,0.00589664,0.003733129,0,0.023985441,0.031469397,0.023041963,0.008155189,0.008982572,0.017007769,0.005317276,0.009507957,0.02055217,0.051479551,0.062447461,0.666666667,0.732598817,-0.06593215,0.654687994,0.011978673,0.057989971,-0.235560818,1,tree,,,,
Fort Lauderdale_Sailboat Bend Preserve,0.146526433,0.086265228,0.016986949,0.010883681,0.009949638,0,0.052010537,0.069866617,0.045724247,0.001726854,0.006521042,0.017622506,0.001648377,0.037504027,0,0.003246345,0.075806982,0.75,0.443605501,0.306394499,0.718213854,0.031786146,0.033688051,-0.187243866,1,area,,,,
Fort Lauderdale_Smoker Park,0.031827071,0.011718835,0.007794388,0.005168649,0.007705898,0,0.04915064,0.049306449,0.002724079,0.000805229,0.005379097,0.006814537,0.001053493,0,0.000134882,0.000151771,0.039106435,0.392857143,0.482122971,-0.089265828,0.414356441,-0.021499298,0.025978279,0.195517044,1,mean_ndwi,,,,
Fort Lauderdale_Snyder Park,0.116545507,0.066036714,0.025686876,0.026822162,0.030676277,0,0.111756522,0.048808323,4.54E-05,0.004332156,0.032842964,0.01558841,0.008207605,0.000600307,0,0.044570353,0.084950649,0.327967807,0.505413105,-0.177445298,0.33865091,-0.010683103,0.062132995,-0.223579405,1,area,,,,
Fort Lauderdale_South Intracoastal Park,0.061232878,0.010175004,0.039560813,0.027153983,0.020907048,0,0.027476785,0.032417162,0.005082659,0.020296908,0.000768554,0.013963726,0.038053701,0,0.00093403,0.006786342,0.026119596,0.24137931,0.205461215,0.035918095,0.219578073,0.021801237,0.034197761,-0.148890647,1,area,,,,
Fort Lauderdale_South Middle River Park,0.073259875,0.066003208,0.024401432,0.001470195,0.022743443,0,0.066243696,0.04494533,0,0.007127046,0.014200291,0.008562833,0.015563988,0,0.000198173,0.010306786,0.058121415,0.333333333,0.654197418,-0.320864085,0.364585116,-0.031251783,0.05536261,-0.428444432,1,area,,,,
Fort Lauderdale_Stranahan Park,0.034021115,0.010178393,0.00587662,0.003010858,0.006240749,0,0.03087294,0.03003742,0.00084267,0.0015463,0.00505673,0.008888734,0.000670412,0.000440849,0.000171838,0,0.01914994,0.571428571,0.381204272,0.190224299,0.556845102,0.014583469,0.027531443,0.176027176,1,area,,,,
Fort Lauderdale_Sunset School Park,0.042134871,0.104804444,0.035504889,0.000918226,0.002403073,0,0.034275105,0.03591906,0.01231865,0.013316128,0.005285929,0.027773523,0.014887403,0.002864115,0.013635849,0.079056271,0.058237415,1,0.681368315,0.318631685,0.961979364,0.038020636,0.101415546,-0.289674652,1,tree,,,,
Fort Lauderdale_SW 5th Ct and SW 12th Ave Park,0.097310315,0.063570997,0.035239553,0.004526758,0.029586662,0,0.065160405,0.057400874,0.060216552,0.00636925,0.01372103,0.01966106,0.000907115,0.040019537,0,0.003694233,0.063841,0.75,0.348292812,0.401707188,0.703928638,0.046071362,0.03860217,-0.392262651,1,area,,,,
Fort Lauderdale_Townsend Park,0.152399835,0.087047876,0.036938161,0.007176844,0.012153206,0,0.047112474,0.048927901,0.036662552,0.003851824,0.009262009,0.007827207,0.004795902,0.034345979,0,0.002372127,0.070585308,0.333333333,0.379320277,-0.045986944,0.348130147,-0.014796814,0.035288016,-0.243630283,1,area,,,,
Fort Lauderdale_Twin Lakes North Park,0.219309569,0.203803542,0.162019869,0.032257997,0.045264985,0,0.232164167,0.110557729,0.019220113,0.048343351,0.028257817,0.016835867,0.012065899,4.75E-05,0,0.000102648,0.140920717,0,0.746220935,-0.746220935,0.076672698,-0.076672698,0.095760275,-0.500848153,1,mean_ndvi,,,,
Fort Lauderdale_Victoria Park,0.048013384,0.044238296,0.027492836,0.003429924,0.011551711,0,0.040318,0.0318391,0.00334622,0.000985112,0.009270537,0.006138247,0.008707646,0,0.010652773,0.015050899,0.024862926,0.3,0.201021642,0.098978358,0.280671044,0.019328956,0.035153122,-0.095352715,1,area,,,,
Fort Lauderdale_Vista Park,0.121910245,0.032099909,0.02469608,0.007738141,0.0557572,0,0.038142848,0.043112577,0.00372727,0.0095304,0.025048521,0.020384582,0.019079084,0,0.000515412,0.029338453,0.067789206,0.25,0.170949179,0.079050821,0.226429299,0.023570701,0.044038047,0.2628113,1,area,,,,
Fort Lauderdale_Warfield Park,0.065919099,0.048739943,0.01411626,0,0.001638664,0,0.022313714,0.019985055,0,0.00265737,0.001236154,0.004234249,0.012296419,0,0.000505711,0.002387476,0.015338848,0.6,0.628825364,-0.028825364,0.598773651,0.001226349,0.017460427,0.286998387,1,area,,,,
Fort Lauderdale_Willingham Park,0.121492287,0.021703522,0.033796511,0.014366611,0.049040211,0,0.038096272,0.081359636,0.006977444,0.009715134,0.030257901,0.010719035,0.017912196,0,0.002148889,0.042706568,0.05488359,0,0.211723422,-0.211723422,0.049196415,-0.049196415,0.042774072,0.283969994,1,area,,,,
Hallandale Beach_B.F. James Park and Pool,0.138075202,0.030897566,0.140053248,0.002105839,0.00297291,0,0.03994184,0.031796721,0.050143853,0.059587514,0.005229674,0.020429712,0.077900984,0,0.006249465,0.007136559,0.06549785,0.692307692,0.332139763,0.360167929,0.637060094,0.055247598,0.057252461,0.055045909,1,grassland,,,,
Hallandale Beach_Curci House-Historical Village,0.1747441,0.033022147,0.182013262,0.001137406,0.005957649,0,0.041024357,0.026802066,0.042647418,0.030614546,0.01218216,0.038377317,0.112326296,0,0.00345456,0.007443103,0.051913103,0,0.322359837,-0.322359837,0.07339102,-0.07339102,0.051160504,0.239704426,1,grassland,,,,
Hallandale Beach_Foster Park & Plaza,0.10247446,0.033739107,0.157071619,0,0.001857588,0,0.049449342,0.03715207,0.046610452,0.054584088,0.000961318,0.031869126,0.078155095,0,0.015944008,0.003826477,0.065326789,0.571428571,0.515607486,0.055821085,0.56002623,0.011402341,0.035218104,0.159715437,1,grassland,,,,
Hallandale Beach_Ingalls Park,0.172765778,0.018051487,0.24817753,0,0.004663857,0,0.040868107,0.021940515,0.043319435,0.044890799,0,0.038791352,0.053237389,0,0.007666992,0.003386617,0.032249529,0.548387097,0.528173888,0.020213209,0.549950049,-0.001562952,0.032538969,0.357533616,1,grassland,,,,
Hallandale Beach_Joseph Scavo Park,0.119904946,0.114178521,0.078840343,0.011612053,0.012558574,0.001036969,0.070535256,0.053353738,0.006952903,0.002777413,0.028942811,0.032037798,0.02904164,0,0.007783775,0.01022775,0.109429342,0.595238095,0.510357101,0.084880994,0.570144244,0.025093851,0.045735783,0.188018758,1,area,,,,
Hallandale Beach_OB Johnson Park,0.142853612,0.029877697,0.14859078,0.000209628,0.001464867,0,0.032555601,0.023825174,0.036422781,0.026265393,0.000711588,0.035354259,0.06739015,0,0.018238193,0.005299003,0.056375893,0.578947368,0.551883941,0.027063427,0.59177229,-0.012824922,0.029514987,0.295788653,1,grassland,,,,
Hallandale Beach_South City Beach Park,0.091692509,0.07483914,0.088956652,0.003228337,0.030381281,0.00140326,0.036357148,0.024879579,0.004506733,0.006621852,0.019193537,0.049137215,0.01668876,0,0.015019099,0.022676672,0.103127633,0.183673469,0.136538461,0.047135008,0.182152968,0.001520501,0.052607665,0.066017148,1,Biodiversity,,,,
Hallandale Beach_Sunset Park,0.192136084,0.024331936,0.222847034,0,0.004783182,0,0.030663634,0.025189761,0.03396844,0.07141096,0.003080858,0.029074686,0.081780204,0,0.007169184,0.011759347,0.033474074,0.2,0.36430117,-0.16430117,0.212565722,-0.012565722,0.042290289,0.239308144,1,grassland,,,,
Hollywood_Bicentennial Park,0.113581037,0.019188601,0.070795641,0.000149527,0.002823909,0,0.046294055,0.06712082,0.006542278,0.002058698,0.000115354,0.02164313,0.003616458,0.000302976,0.000232299,0.00293333,0.063665985,0.571428571,0.434525181,0.13690339,0.551943248,0.019485323,0.074927796,-0.090395747,1,area,,,,
Hollywood_Charles F. Vollman Park,0.027944289,0.017982832,0.006782185,0.001113226,0.027661251,0,0.027613914,0.038855685,0.002309953,0.002178974,0.002335155,0.018578805,0.005468211,0,0,0.005392006,0.037243239,0.526315789,0.803030303,-0.276714514,0.535703278,-0.009387489,0.05460096,-0.128130564,1,mean_ndwi,,,,
Hollywood_Charnow Park-Historical Paddleball Courts,0.110538787,0.062099992,0.026428748,0.025535579,0.02291836,0.021518085,0.042225828,0.045325285,0,0.036238546,0.048879393,0.01470707,0.010901419,0.000590821,0.000184934,0.01887773,0.088034306,0.4,0.581510026,-0.181510026,0.392521215,0.007478785,0.070828915,-0.281088229,1,area,,,,
Hollywood_Fletcher Street Park,0.100721256,0.054763894,0.049536093,0.000683038,0.004918543,0,0.091451489,0.038103395,0.055044778,0.032963799,0.000210451,0.054107765,0.002632382,4.47E-05,0.0138465,0.018335828,0.046507208,0.333333333,0.381480186,-0.048146853,0.312677026,0.020656307,0.035713267,0.09934882,1,area,,,,
Hollywood_Harry Berry Park,0.118454442,0.100959834,0.050665761,0.007739063,0.034901591,0.001740082,0.046191229,0.043579957,0,0.00411869,0.02171619,0.031624936,0.009014119,0,0.00321683,0.003637859,0.105322167,0.17,0.41926136,-0.24926136,0.210560015,-0.040560015,0.080885558,-0.043275683,1,area,,,,
Hollywood_Holland Park,0.14621005,0.074813782,0.038546454,0.022571309,0.023169468,0.01452727,0.042784821,0.048699372,0.000300396,0.022925253,0.045180988,0.012819301,0.003963086,0.000139959,0.001234881,0.012411585,0.089475971,0.553921569,0.341779872,0.212141697,0.541945812,0.011975757,0.072645461,-0.235264759,1,area,,,,
Hollywood_Hollywood West Skate Park,0.013216079,0.009352601,0.010867393,1.45E-05,0.00701693,0,0.023765683,0.039930567,0.00397905,0.003686605,8.89E-05,0.004479334,0.001356007,4.05E-05,8.60E-05,0.000985208,0.027254633,0.428571429,0.648896896,-0.220325467,0.43888743,-0.010316001,0.039306857,-0.112595393,1,mean_ndwi,,,,
Hollywood_Jefferson Park,0.104932059,0.083281263,0.060892536,0.00874556,0.010694593,0.000925242,0.089535826,0.056458102,0,0.000106471,0.017824311,0.020222721,0.026248731,0,0.007316932,0.004463904,0.083738924,0.80952381,0.572049355,0.237474455,0.76888716,0.04063665,0.067698247,-0.187145537,1,area,,,,
Hollywood_Joe DiMaggio Park,0.116723251,0.098065465,0.069248777,0.005612906,0.023757465,0.001052733,0.078974036,0.061370798,0,0.002846475,0.027116711,0.021950579,0.019689014,0,0.002697978,0.002981484,0.139043815,0.357142857,0.554234888,-0.197092031,0.40334289,-0.046200033,0.053817693,0.056261624,1,Biodiversity,,,,
Hollywood_John Williams Park-Sheridan Oak Forest,0.118948387,0.019940352,0.027124426,0.003771989,0.018266831,0,0.030347876,0.011999407,0.00107017,0.004051002,0.001064869,0.033000246,0.027269861,0.004085351,0.001221855,0.000714993,0.041693438,0.523364486,0.475,0.048364486,0.518061384,0.005303102,0.063399084,-0.369718108,1,area,,,,
Hollywood_Keating Park,0.124293258,0.102533394,0.074340287,0.006644665,0.026674478,0.001785786,0.056614041,0.041637054,0.000901546,0.002660481,0.01873556,0.033811337,0.015837167,0,0.006078487,0.010505093,0.1106144,0.115384615,0.293050206,-0.177665591,0.150656471,-0.035271856,0.053269649,0.065872023,1,area,,,,
Hollywood_Lincoln Park,0.039963255,0.046755625,0.027449604,0.000651422,0.011040688,0.000283028,0.03275869,0.022518008,0.00088432,0.003746798,0.003893791,0.011194329,0.003739295,0,0.026614231,0.00588856,0.036575636,0.681818182,0.309859155,0.371959027,0.683145197,-0.001327015,0.042071758,-0.058448315,1,tree,,,,
Hollywood_Montella Park,0.024236817,0.010623109,0.019662576,0,0.00602913,0,0.027629894,0.044016378,0.007114669,0.006075775,0,0.006991677,0.002219378,1.61E-05,0.000164876,0.000484516,0.048879868,0.527777778,0.498963433,0.028814345,0.525349341,0.002428437,0.039486729,0.085535459,1,Biodiversity,,,,
Hollywood_Oak Lake Park,0.091197136,0.02058857,0.020462209,0.009160134,0.017036617,0,0.036926319,0.047550259,0.011922813,0.00504129,0.003108971,0.054451505,0.036769272,0.001256005,0.007143316,0.000573872,0.042966944,0.466666667,0.643672116,-0.177005449,0.468177911,-0.001511244,0.057752162,-0.347501315,1,area,,,,
Hollywood_Oakridge Park & Dog Park,0.090526602,0.031980332,0.046938151,0.033428008,0.044130947,0,0.039930808,0.058398889,0.01799983,0.026286068,0.004474477,0.032907224,0.018546765,0.001437894,0.001889241,0.004475408,0.048469091,0.5,0.692441916,-0.192441916,0.504499933,-0.004499933,0.083095198,-0.258550455,1,area,,,,
Hollywood_Poinciana Park & Poinciana Dog Park,0.081855704,0.030044007,0.146866637,0.002431146,0.003846314,0,0.039747534,0.037496856,0.032489997,0.029827298,0.00360147,0.023208058,0.040001849,0,0.018872948,0.006740132,0.089773417,0.309859155,0.543863407,-0.234004252,0.34216832,-0.032309165,0.07273937,-0.184861714,1,grassland,,,,
Hollywood_Rotary Park,0.025090824,0.01518452,0.00538918,0.002248135,0.016948259,0,0.026766342,0.020097003,0.000868246,0.001965028,0.001521444,0.013442288,0.002222324,0,0.001494914,0.006715391,0.024290639,0.487804878,0.565349177,-0.077544299,0.492552117,-0.004747239,0.03546852,0.014164817,1,mean_ndvi,,,,
Hollywood_Zinkil Park,0.069415329,0.044476052,0.026733181,4.52E-06,0.003107311,0,0.050564291,0.050931812,0.049939051,0.009600667,0,0.041347104,0.004504847,0,0.012971964,0.032480937,0.057812786,0.689189189,0.664321096,0.024868093,0.697363126,-0.008173937,0.031731296,0.189163108,1,area,,,,
Lauderdale by the Sea_El Prado Park,0.05392013,0.034324233,0.038857795,0.006221158,0.005923048,0,0.030885303,0.011308697,0.003433147,0.028918975,0.019816277,0.003085259,0.094616922,0,0,0.008919207,0.018184229,0.236180905,0.42962622,-0.193445315,0.256406108,-0.020225203,0.043715651,0.342065564,1,Athletic_facility,,,,
Lauderdale by the Sea_Friedt Park,0.043105531,0.032964928,0.023828397,0.008483967,0.005551705,0,0.030670594,0.012525946,0.002667849,0.034010295,0.027078856,0.002884744,0.093229618,0,0,0.004432022,0.025321502,0.608695652,0.447024005,0.161671648,0.590783258,0.017912394,0.043764398,0.341331905,1,Athletic_facility,,,,
Lauderdale Lakes_Vincent Torres Memorial Park,0.064143538,0.021207335,0.029864107,0.001827887,0.002011611,0,0.02383834,0.0201506,0.000564458,0.005635895,0.002689258,0.009130926,0.000370544,0.000697618,0,0.005985178,0.033132279,0.7,0.522321429,0.177678571,0.680212875,0.019787125,0.015757455,0.241890425,1,area,,,,
"Lauderdale Lakes_Willie L. Webb, Sr. Park",0.049844776,0.043968767,0.046392768,0.000708061,0.001212095,0,0.019300285,0.028806271,3.14E-07,0.007029281,0.008294163,0.006880285,0.00441362,0.000714255,0,0.021720276,0.008258807,0.5,0.693333333,-0.193333333,0.502556599,-0.002556599,0.018780508,0.142718896,10,area,,,,
Lauderhill_Herbert Sadkin Community Center,0.029387416,0.038766799,0.021341475,0.001368372,0.002572452,0,0.013544628,0.009760569,0.000881312,0.013565756,0.006765679,0.011813993,0.001649407,0,0,0.007779474,0.055185042,0.428571429,0.583289874,-0.154718445,0.453776244,-0.025204815,0.043883245,-0.151155299,1,Biodiversity,,,,
