UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Coral Springs_Mullins Park,0.001494213,0.000478704,0.000998689,0,0.000761281,0,0.002629688,0.002441895,0.000126712,0.000186311,0.00010095,0.000199655,0.000488726,0,0,0.000468279,0.001102314,0.032967033,0.033796588,-0.000829555,0.03410834,-0.001141307,0.002018044,-0.333378381,1,mean_ndvi,,,,
Coral Springs_North Community Park,0.004557358,0.001367545,0.005592882,2.73E-06,0.001162059,0,0.002758575,0.005938394,0.0004604,0.001580687,0.00034379,0.00037143,0.001263964,7.53E-06,0.000822422,5.94E-05,0.00527739,0.071428571,0.069890344,0.001538227,0.067339556,0.004089015,0.00339526,0.030292876,1,mean_ndwi,,,,
Coral Springs_Orchid Park,0.003176831,0.002611256,0.000920771,0,0.001685511,0,0.00201698,0.002392114,0,0.000212352,0.000199312,0.001472518,0.00018086,0,0.000124593,0.000308236,0.000819688,0.027777778,0,0.027777778,0.024097135,0.003680643,0.002139309,-0.288333267,1,area,,,,
Coral Springs_Paul Barre Memorial Park,0.008860609,0.008101919,0.007948178,0,0.001106949,0,0.009386952,0.004990736,7.22E-05,4.94E-05,5.25E-05,0.003150196,8.24E-05,7.92E-05,3.11E-05,8.28E-05,0.005723521,0,0.109535005,-0.109535005,0.010183985,-0.010183985,0.008891479,-0.804292073,1,mean_ndvi,,,,
Coral Springs_Paul Britton Park,0.003796333,0.02356907,0.00210496,0.042121111,0.013740761,0,0.019482842,0.021327533,0.000117233,0.000158574,0.000521956,0.000955391,0.00253974,0,0.012346039,0.000138449,0.008640253,0,0.03810457,-0.03810457,0.002166387,-0.002166387,0.022474148,0.037381716,1,water,,,,
Coral Springs_Poinciana Park,0.005962399,0.00702532,0.006391851,0,0.001492545,0,0.015625043,0.011714607,0.00061746,0.000549043,0.000142959,0.001331296,0.000145623,7.72E-05,0,0.000171143,0.010472737,0,0.091756645,-0.091756645,0.008647557,-0.008647557,0.009222885,-0.485691172,1,mean_ndvi,,,,
Coral Springs_Pride Promoters Park,0.010684408,0.007814416,0.005595849,0,0.00138125,0,0.013051111,0.010221688,0.000485524,0.000261476,0.000177026,0.000985672,0.000421534,0.000427572,0,9.63E-05,0.011107968,0,0.113752541,-0.113752541,0.031158548,-0.031158548,0.008787771,-0.450839528,1,mean_ndvi,,,,
Coral Springs_Ralph Diaz Memorial Park,0.002815913,0.006739776,0.004370134,0,0.002048583,0,0.003108699,0.000753712,0,0.000374246,3.51E-05,0.002038317,0.002812554,0,0,0.000184747,0.002641267,0.020408163,0.063763198,-0.043355035,0.02271096,-0.002302797,0.019521347,-0.063998604,1,tree,,,,
Coral Springs_Riverside Park,0.001623576,0.00268418,0.001422569,0,0.003442992,0,0.001210561,0.00162125,1.27E-05,0.000605814,0.000259937,8.82E-05,0.001311599,8.62E-06,0.000235775,0.00023556,0.003105948,0.014084507,0.012443439,0.001641068,0.013283717,0.00080079,0.002177299,-0.019834164,1,herbaceous_wetland,,,,
Coral Springs_Sandy Ridge Sanctuary,0.010576915,0.007868892,0.007216829,0,0.000956636,0,0.016094343,0.012534567,8.36E-05,0.001146406,0.000671339,0.001788575,0.000162368,0.000127657,0,4.81E-05,0.015031445,0.035714286,0.031681035,0.004033251,0.04333859,-0.007624304,0.00812212,-0.974242659,1,mean_ndvi,,,,
Coral Springs_Sherwood Forest Park,0.006434664,0.048504862,0.029209952,0,0.0142409,0,0.012694343,0.011014321,0,0.000444679,1.54E-05,0.004730349,0.010236132,0,3.38E-05,5.22E-05,0.004416111,0.042553191,0.025849168,0.016704023,0.043385893,-0.000832702,0.025003074,-0.60738903,1,tree,,,,
Coral Springs_Sportsplex Athletic Complex,0.086688069,0.096383431,0.010959444,0.092257922,0.091415944,0,0.017771524,0.026526951,0.002574036,0.009022241,0.00148005,0.002518661,0.006409831,0,0.091618216,0.000171332,0.008458223,0.047619048,0.04969475,-0.002075702,0.050327348,-0.0027083,0.023814291,-0.040418279,1,tree,,,,
Coral Springs_Three Friends Park,0.03709054,0.095505318,0.012062739,0.097395374,0.095937283,0,0.025113103,0.032711346,0.000764488,0.002512402,0.004519271,0.000408626,0.008844689,0,0.087472696,7.78E-05,0.014794283,0.1,0.032480159,0.067519841,0.091000563,0.008999437,0.025051243,-0.094459253,1,water,,,,
Coral Springs_Three Mountains Natural Area,0.004137389,0.001780158,0.003828773,7.51E-05,0.001890768,0,0.004714187,0.003581835,0.001587185,0.000351741,0.000748123,0.000157443,0.001232184,2.75E-05,0.001058019,0.001235766,0.004067962,0.041666667,0.035203094,0.006463573,0.042425745,-0.000759078,0.014913703,0.048016036,1,mean_ndvi,,,,
Coral Springs_Turtle Run Park,0.004889469,0.004235319,0.005027783,0,0.001138287,0,0.001885426,0.002846525,0.000127582,0.000101336,0.000109171,0.001043796,4.16E-05,6.65E-05,0,0.000182541,0.003085159,0.083333333,0.089628287,-0.006294954,0.087950348,-0.004617015,0.005740316,-0.198583242,1,grassland,,,,
Coral Springs_Village Green Park,0.010915271,0.007082393,0.008505859,0,0.003498236,0,0.020811533,0.014768877,0.00018866,0.001596621,0.000977498,0.001541902,0.001700509,0.000180205,0,1.33E-05,0.020091317,0,0.118027211,-0.118027211,0.010428713,-0.010428713,0.02239947,-0.24360728,1,mean_ndvi,,,,
Coral Springs_Westchester Park,0.08877186,0.103758248,0.003394329,0.082035799,0.077169661,0,0.022950489,0.025672873,0.002188902,0.003400972,0.0016447,0.006359112,0.009376378,0,0.099357971,0.000162353,0.018424482,0.6,0.053456744,0.546543256,0.526411637,0.073588363,0.02452601,-0.071512459,1,tree,,,,
Coral Springs_Windings Park,0.002327923,0.015153938,0.001554587,0.025412908,0.028559138,0,0.024619567,0.020888746,0.001618228,0.000701266,0.000351681,0.003265384,0.000650388,0,0.045887517,0.000348583,0.01033012,0,0.055813954,-0.055813954,0.002897502,-0.002897502,0.020157688,0.133232834,1,Dog_Park,,,,
Dania Beach_Chester Byrd Park,0.00492094,0.003240906,0.001633375,0.004888868,0.002871878,0.005373839,0.000776973,0.004576848,0.000186394,3.08E-05,0.000532321,8.01E-05,0.000148496,0.004176146,0,0.000100514,0.00379779,0,0.02676165,-0.02676165,0.003833934,-0.003833934,0.004404098,0.282609567,1,mangroves,,,,
Dania Beach_CW Thomas Park,0.004700075,0.006176706,0.000860864,0.004464275,0.006017485,0.003279712,0.001323706,0.004186639,3.29E-05,5.61E-05,0.000127389,9.82E-05,7.35E-05,0.003673089,0,7.02E-05,0.003715579,0,0.023062192,-0.023062192,0.00367344,-0.00367344,0.004128912,0.276511861,1,tree,,,,
Dania Beach_Dania Beach Marina,0.014247587,0.001326974,0.004763416,0.011671772,0.011251205,0.009227636,0.005269764,0.011262205,0.000450209,0.001233508,0.000735543,0.002694361,0.000808138,0.004227591,0,2.09E-05,0.008530687,0.095238095,0.097400584,-0.002162489,0.09780527,-0.002567175,0.004914971,0.262060771,1,area,,,,
Dania Beach_Dania Cove Park,0.005145644,0.00407788,0.001300686,0.004474106,0.000899849,0,0.001948511,0.000645831,6.48E-05,5.10E-05,4.08E-05,0.000125028,0.000969044,0.000986126,7.95E-05,0.001405914,0.00328169,0,0.014587525,-0.014587525,0.000145875,-0.000145875,0.007118455,-0.100804447,1,area,,,,
Dania Beach_Frank C. Tootie Adler Park,0.012615393,0.001952825,0.007974994,0.008990371,0.011789302,0.006495123,0.004557529,0.014519042,0.000595804,0.000567955,0.000213583,0.00122485,0.000666293,0.008428991,0,0.00033347,0.0091639,0.035087719,0.077440772,-0.042353053,0.037624102,-0.002536383,0.005134951,0.22903283,1,mean_ndwi,,,,
Dania Beach_Frost Park,0.017142185,0.006669675,0.002301821,0.010440623,0.007910308,0.010762815,0.001463083,0.008087346,0.000230232,8.74E-05,0.000374246,0.000278508,0.000194203,0.00868435,0,3.17E-05,0.013316162,0.047058824,0.019965741,0.027093083,0.046006654,0.00105217,0.005960543,0.030233561,1,area,,,,
Dania Beach_Griffin Marine Park,0.003539746,0.002236145,0.001632539,0.004788191,0.000943926,0,0.001748302,0.000591897,0.000298729,0.000230335,0.000165184,7.47E-05,0.001235315,0.00120069,0.000133996,0.002467089,0.002688248,0,0.084033613,-0.084033613,0.002038786,-0.002038786,0.007623823,-0.21447033,1,water,,,,
Dania Beach_I.T. Parker Center,0.01730073,0.004528122,0.005382331,0.008650315,0.012608407,0.006561913,0.005205047,0.010838193,0.001251299,0.000341577,0.000546384,0.001326562,0.000612132,0.009338332,0,0.000275962,0.01105493,0,0.071481362,-0.071481362,0.010902352,-0.010902352,0.005236233,0.184740516,1,area,,,,
Dania Beach_Linear Park,0.022679148,0.010244891,0.00138525,0.013648598,0.004830916,0.019450379,0.001761713,0.020846651,9.16E-05,0.000244413,0.003938827,4.57E-05,0.000341894,0.01536536,0,0.000818633,0.017620152,0,0.023111111,-0.023111111,0.001465676,-0.001465676,0.003628936,0.411413634,1,area,,,,
Dania Beach_Mildred V. Jones Park,0.003747352,0.0039167,0.001209976,0.002378031,0.002083718,0,0.001931066,0.000326637,4.93E-05,0.000140195,0.000213493,0.000145191,0.000345335,0,0,0.000138142,0.001563171,0,0.001176471,-0.001176471,0.001263862,-0.001263862,0.003970702,0.298376524,1,tree,,,,
Dania Beach_Ocean Park Beach,0.013593622,0.001906322,0.00449791,0.011060782,0.012062336,0.008244317,0.004656892,0.010993948,0.000410955,0.000462228,0.000189234,0.003007213,0.000414491,0.008697656,0,0.000439996,0.011155293,0.154761905,0.075317706,0.079444199,0.134670102,0.020091803,0.004702634,0.29394141,1,area,,,,
Dania Beach_Southwest Community Center,0.006202128,0.003731194,0.000938921,0.004605484,0.001576277,0.002315621,0.000970507,0.001899249,0.000114399,2.15E-05,0.000271253,0.000149692,0.0001178,0.001272479,0,2.56E-05,0.003265059,0,0,0,0.000438357,-0.000438357,0.004134821,0.252906333,1,area,,,,
Dania Beach_Tigertail Lake Park,0.003976229,0.002737392,0.000765171,0.004495855,0.001809987,0,0.002066809,0.000411606,4.22E-05,0.000106097,8.76E-05,5.47E-05,0.001341489,8.06E-07,0,0.000825113,0.002869281,0.097938144,0.035581071,0.062357073,0.089799323,0.008138821,0.00094067,0.291594999,1,water,,,,
Dania Beach_Whiskey Creek Hideout,0.004842774,0.001344204,0.002279229,0.002282226,0.001515482,0.000326582,0.002405136,0.002971018,0.001571452,0.001145232,2.22E-05,0.003304463,0.000904419,0,0,0.000102985,0.001933191,0.134883721,0.013157895,0.121725826,0.132830687,0.002053034,0.004679154,-0.686198221,5,area,,,,
Davie_Bergeron Park,0.00137852,0.001967971,0.00023639,0.001718644,0.002829909,0,0.001090447,0.003101544,0.000286481,0.000114295,0.001574601,8.42E-05,0.000146098,0.000145636,7.78E-05,4.97E-05,0.001234323,0.025641026,0,0.025641026,0.023064028,0.002576998,0.002262127,-0.131475822,1,mean_ndwi,,,,
Davie_Berman Park,0.000822167,0.001353042,0.001402118,0.001037265,0.003930134,0,0.001958718,0.000654033,5.31E-05,0.001263809,0.001069437,0.002072991,0.001009183,0.000105522,2.62E-05,7.10E-05,0.000449542,0,0.033877711,-0.033877711,0.003730852,-0.003730852,0.002125369,0.111917244,1,herbaceous_wetland,,,,
Davie_Betty Booth Roberts Park,0.00740649,0.003100434,0.001805074,0.000603522,0.011208789,0,0.002123685,0.004624171,0.000437754,0.001094346,0.006448136,0.000375518,0.0008329,5.02E-05,0,0.000261574,0.002867642,0,0.00894075,-0.00894075,0.001997549,-0.001997549,0.003203955,-0.149779992,1,herbaceous_wetland,,,,
Davie_Davie Pine Island Park,0.001543646,0.002499366,0.002287261,0.00211895,0.003247235,0,0.002428075,0.002262677,7.28E-05,0.000408979,0.000477931,0.000192093,0.000487078,8.05E-05,0.000147599,0.000446511,0.003731841,0,0.065885692,-0.065885692,0.009744782,-0.009744782,0.001896321,-0.26854734,1,Biodiversity,,,,
Davie_Driftwood Estates Park,0.001008238,0.002984509,0.000675182,0.000245899,0.000292339,0,0.001791178,0.001339992,0.000125587,0.000281194,0.000186633,8.99E-05,0.000256848,0.000164516,0,0.000145541,0.002005432,0.045454545,0.023809524,0.021645021,0.0449157,0.000538845,0.002564537,-0.11900682,1,tree,,,,
Davie_East Davie Nature Park,0.002415061,0.002100173,0.001780649,0.001076972,0.007666312,0,0.002056579,0.001442146,0.000191798,0.000784123,0.003695686,0.000993784,0.002041095,0.000134996,0,5.38E-05,0.001721449,0.058823529,0.043497444,0.015326085,0.05284163,0.005981899,0.002417621,-0.010199876,1,herbaceous_wetland,,,,
Davie_Firefighters Park,0.005808858,0.003310575,0.002567566,0.000292859,0.007323251,0,0.002696131,0.001177131,0.000312353,0.001881608,0.002628814,0.000318507,0.000675634,0.000161507,2.03E-05,6.83E-05,0.00158146,0,0.005762305,-0.005762305,0.003184762,-0.003184762,0.003007192,-0.172760122,1,herbaceous_wetland,,,,
Davie_Lange Park,0.004991714,0.002516453,0.002045981,0.000252409,0.010939405,0,0.001742358,0.001517559,2.91E-05,0.002143757,0.005739208,0.000139651,0.001141965,7.12E-05,0,5.65E-05,0.000730173,0,0.034257577,-0.034257577,0.007464997,-0.007464997,0.00246648,0.022051794,1,herbaceous_wetland,,,,
Davie_Liberty Park,0.007650443,0.007698553,0.00513086,0.001658828,0.001933009,0,0.002613354,0.002758559,0.001010108,7.24E-05,0.002396289,0.000267651,0.00070712,0,4.69E-05,0.000204252,0.00261043,0.142857143,0.027916667,0.114940476,0.136433833,0.00642331,0.003850368,-0.878928126,1,tree,,,,
Davie_Math Igler Citrus Park,0.002729121,0.003839214,0.00137989,0.00013731,0.002872243,0,0.003915012,0.005537092,0.000485491,0.000613701,0.000143134,0.001084007,9.04E-05,0.000249652,0.000319239,0.000185636,0.002580894,0,0.096944687,-0.096944687,0.008380576,-0.008380576,0.002807536,-0.359547344,1,mean_ndwi,,,,
Davie_Oak Hill Equestrian Park,0.003794947,0.003308905,0.002629079,5.75E-06,0.002667921,0,0.001508059,0.002364129,0.000417635,0.002240668,4.46E-05,0.00074329,0.000146528,0.000103358,0.000112999,4.23E-05,0.001630761,0.058823529,0.080521162,-0.021697633,0.058528957,0.000294572,0.003834351,-0.100313278,1,area,,,,
Davie_Orange Drive Linear Park,0.002444829,0.002125705,0.001389471,0.00014239,0.002527665,0,0.004248205,0.000915098,0.000515302,0.001321395,0.000240473,0.000247477,0.000832787,0.000114751,3.83E-05,0.000247979,0.000814967,0.083333333,0.033028455,0.050304878,0.078129367,0.005203966,0.002852382,-0.030550445,1,mean_ndvi,,,,
Davie_Owls Lookout Park,0.003347126,0.005669602,0.003645699,0,0.00280956,0,0.001692943,0.002585196,0.000410543,0.001341024,0.0001946,0.001191534,6.27E-05,7.58E-05,0.000149652,0,0.00233174,0.133333333,0.057842603,0.07549073,0.123856902,0.009476431,0.00309242,-0.429860665,1,tree,,,,
Davie_Peaceful Ridge Park,0.003609657,0.003319879,0.002197584,0,0.002015531,0,0.002071282,0.005224124,0.000266422,0.001584678,0.000130003,0.000862476,5.51E-05,0.00010097,0.000155422,0,0.001607044,0.065217391,0.053220392,0.011996999,0.064182793,0.001034598,0.002931748,-0.262530427,1,mean_ndwi,,,,
Davie_Potter Park,0.005810356,0.002578014,0.002658921,0.00123709,0.008575518,0,0.002518481,0.00644984,0.001073001,0.000621717,0.007495499,0.000891386,0.000802696,4.26E-05,0,0.000165638,0.003476464,0,0.019120293,-0.019120293,0.006125752,-0.006125752,0.003554144,-0.199430052,1,herbaceous_wetland,,,,
Davie_Reflections Park,0.001024114,0.001510766,0.002816037,0.001016971,0.003694469,0,0.00207618,0.001788755,0.000220404,0.001118616,0.000217978,0.000407481,0.00064336,7.07E-05,0.000145082,0.000433635,0.002165588,0.071428571,0.006818182,0.064610389,0.053787479,0.017641092,0.001869954,-0.087906725,1,herbaceous_wetland,,,,
Davie_Robbins Preserve,0.001498667,0.003826481,0.001935127,2.89E-05,0.00225389,0,0.001981315,0.004957262,7.31E-05,0.00104443,2.51E-05,0.000379258,0.000335253,2.81E-05,0.000158681,0.003214784,0.002103458,0.055555556,0,0.055555556,0.059067606,-0.00351205,0.002726468,0.185696427,1,mean_ndwi,,,,
Davie_Shenandoah Park,0.006063345,0.004128628,0.003274264,0.001015858,0.002184877,0,0.002271043,0.002668977,0.001891024,0.002068739,0.00038359,4.39E-05,0.000458079,0,9.54E-05,0.00035646,0.00210076,0.052631579,0.105236284,-0.052604705,0.058907178,-0.006275599,0.003127816,-0.526425447,1,area,,,,
Davie_Silver Lake Park,0.00202409,0.001428295,0.001458944,0.002867726,0.00297524,0,0.003186631,0.000958954,0.0002468,0.001161106,0.001187655,0.001107372,0.000935936,0.000146594,8.01E-05,0.00026758,0.001451614,0.081081081,0.082255171,-0.00117409,0.084543784,-0.003462703,0.00290856,-0.209206765,1,mean_ndvi,,,,
Davie_Sunny Lake Bird Sanctuary,0.005926615,0.002117143,0.002535737,0.002113765,0.006919045,0,0.003129565,0.004323017,0.000944264,0.000618775,0.004374445,0.00069827,0.001695661,7.91E-05,2.56E-05,0.000223739,0.003252265,0.105263158,0.063908057,0.041355101,0.091355578,0.01390758,0.003263135,-0.236242635,1,herbaceous_wetland,,,,
Davie_The Park at Waverly,0.098836988,0.011848635,0.076673843,0.000362165,0.018993501,0,0.031991757,0.016482257,0.018162195,0.009063777,7.11E-05,0.000390099,0.015303466,0,0.008979643,0.001599096,0.074809564,0,0,0,0,0,0.043978915,-0.488405331,1,area,,,,
Davie_Veterans Park,0.01031505,0.002950593,0.005516625,0.000910051,0.011568775,0,0.002757698,0.006040488,0.000592246,0.000370013,0.008195446,0.00073414,0.001209474,0,0,0.000275152,0.002709964,0.166666667,0.031097055,0.135569612,0.139904994,0.026761673,0.003448467,-0.1800741,1,herbaceous_wetland,,,,
Davie_Waterford Park,0.045090764,0.000559382,0.042600319,0.002770846,0.010039987,0,0.027342831,0.003749558,0.046059368,0.027698239,3.40E-05,8.68E-06,0.015564517,0,0.001580247,1.45E-05,0.091391568,0,0,0,0,0,0.04416871,-0.526064239,1,Biodiversity,,,,
Davie_Wes Griffin Park,0.004239879,0.007427336,0.00206151,0.000144993,0.003561757,0,0.001545864,0.002422471,0.000303636,0.002173436,0.000353407,0.001182637,0.0003554,0,0,0.001771264,0.00120961,0.074074074,0.055555556,0.018518519,0.072833819,0.001240255,0.003791478,-0.305058214,1,tree,,,,
Davie_Westridge Park,0.001633505,0.002539864,0.000522658,0.001844053,0.003039379,0,0.001577733,0.004158482,0.000117839,0.000153383,0.001117804,8.81E-05,0.000233249,0.000129016,0.000136961,0.000289498,0.003052298,0,0.02512933,-0.02512933,0.002652391,-0.002652391,0.001935005,-0.01302098,1,mean_ndwi,,,,
Davie_Wolf Lake Park,0.003002195,0.002548174,0.001723256,0.000192579,0.001547591,0,0.002661731,0.000616556,0.000233537,0.002386474,7.84E-05,0.000227376,0.000417019,0.000282587,6.06E-05,7.57E-05,0.00070926,0.079268293,0.083333333,-0.00406504,0.079118158,0.000150135,0.000973859,0.123637694,2,area,,,,
Deerfield Beach_Ada Graham-Johnson Park,0.004933042,0.006441993,0.002386752,6.12E-05,0.000290575,0,0.000937996,0.000992151,6.72E-05,0.000189003,0.001102491,0.001244411,0.000775844,0.000227927,0.000446564,0.001233026,0.003887519,0,0.013653307,-0.013653307,0.000979455,-0.000979455,0.001526937,-0.077399233,1,tree,,,,
Deerfield Beach_Branhilda Richardson-Knowles Memorial Park,0.010038748,0.00447564,0.002998739,0.006932294,0.002088581,0,0.010195841,0.008310835,0.000423584,0.001041869,0.008431332,0.00228608,0.000530196,0.000287829,0.000143701,0.000197661,0.011219454,0,0.045475768,-0.045475768,0.002649953,-0.002649953,0.009870667,-0.065724641,1,Biodiversity,,,,
Deerfield Beach_Central Crystal Heights,0.000895112,0.0007976,0.00071344,0.000106779,0.000190403,0,0.000751814,0.001988181,8.61E-05,4.56E-05,6.24E-05,0.000138823,0.000990049,0.000258197,0.00018027,0.00099111,0.000601935,0,0,0,0.000360577,-0.000360577,0.002748518,-0.046773715,1,mean_ndwi,,,,
Deerfield Beach_Constitution & Arboretum Park,0.003616917,0.004829378,0.001620405,0.000220728,0.000170992,0,0.001601666,0.001766988,0.000143117,0.0004296,0.000596085,0.001056813,0.001245592,0.00019331,9.65E-05,0.00162072,0.006007188,0.096153846,0.085249403,0.010904443,0.091465096,0.00468875,0.001233782,0.103936897,1,Biodiversity,,,,
Deerfield Beach_Cornerstone Park,0.003905891,0.001721326,0.003162723,5.68E-05,0.000378219,0,0.00142573,0.002364574,0.000224834,0.000159554,0,0.000148776,0.000207881,0.001634037,0.000160427,0.000203998,0.002794405,0,0.0523312,-0.0523312,0.002796167,-0.002796167,0.004303629,-0.280813652,1,area,,,,
Deerfield Beach_Hillsboro Community Center,0.004064985,0.003067952,0.001882405,0.001065934,0.000934747,0,0.00366926,0.00519014,0.000272903,0.001105745,0.004756918,0.000171576,0.000746277,0.000141053,0.000124411,0.000105019,0.002888739,0,0,0,0.000402993,-0.000402993,0.006855037,-0.028092028,1,mean_ndwi,,,,
Deerfield Beach_Kirk Cottrell Pavilion,0.017575177,0.012594215,0.014613337,0.013968538,0.00385637,0,0.012851688,0.022848941,0.003938021,0.016157305,0.002192131,0.002586804,0.004044214,0.001838568,0.000368339,5.51E-05,0.018517426,0.25,0.091555879,0.158444121,0.23081501,0.01918499,0.01264291,-0.406643934,1,mean_ndwi,,,,
Deerfield Beach_Mayo Howard Park,0.000852713,0.000431067,0.001746632,1.15E-05,1.77E-05,0,0.000295559,0.000480671,8.87E-05,0.000215355,0,2.03E-05,0.000169863,0.000684651,0.000808699,0.000577694,0.000190645,0.052631579,0,0.052631579,0.040217773,0.012413806,0.00234917,-0.002893928,1,grassland,,,,
Deerfield Beach_North Crystal Heights,0.002099187,0.001617254,0.000642641,0.000129652,0.000318545,0,0.000842996,0.001974228,0.000178493,0.000278908,7.22E-05,0.00020384,0.000789288,9.15E-05,9.62E-05,0.001332122,0.001451254,0,0.017087482,-0.017087482,0.001962234,-0.001962234,0.001399913,-0.016719821,1,area,,,,
Deerfield Beach_Oveta McKeithen Recreational Complex,0.00141952,0.005234432,0.00172233,0.002171604,0.000737482,0,0.004286409,0.004284411,0.000207639,0.00107674,0.004128972,0.000103864,0.000592328,9.99E-05,0.000178881,0.000103284,0.006093898,0,0.053612983,-0.053612983,0.014605894,-0.014605894,0.006846004,-0.026737257,1,Biodiversity,,,,
Deerfield Beach_Pastor Willie James Ford Sr. Linear Park,0.001440855,0.000626675,0.001561691,0,0.000157247,0,0.000360946,0.000484229,0.000100259,0.000230452,0.000489856,2.77E-05,0.000298587,0.000303771,0.000512183,0.000326241,0.000349175,0,0.002368421,-0.002368421,0.0005,-0.0005,0.002834907,-0.05003527,1,grassland,,,,
Deerfield Beach_Pioneer Park,0.01436995,0.01724814,0.005275435,0.012984276,0.005340241,0,0.012405627,0.023805366,0.000610995,0.002653482,0.0091107,0.00699739,0.001499495,0.000158124,0.000242854,0.000674279,0.015829042,0.098039216,0.029175921,0.068863295,0.08063591,0.017403306,0.010768974,-0.162713788,1,mean_ndwi,,,,
Deerfield Beach_Sullivan Park,0.017280519,0.013419113,0.015609394,0.013967257,0.005349695,0,0.017872629,0.015188012,0.004271504,0.009193289,0.003772197,0.00603615,0.005226507,0.000976802,0.000216046,5.92E-05,0.024726474,0.121359223,0.158012765,-0.036653542,0.121106154,0.000253069,0.01292268,-0.4377711,1,Biodiversity,,,,
Deerfield Beach_Teen Center,0.00138321,0.000512821,0.00267794,0,8.80E-05,0,0.000192603,0.000392528,0.000188506,0.000100547,0,2.04E-05,0.000156708,0.000938578,0.00110553,0.000381354,0.000450245,0,0.032017544,-0.032017544,0.003785088,-0.003785088,0.002449045,-0.045532127,1,grassland,,,,
Deerfield Beach_Tivoli Sand Pines Preserve,0.000932596,0.000389357,0.001105609,0,4.71E-05,0,0.000434099,0.000631787,6.27E-05,0.000578247,0.000692495,0,0.000215413,0.000306556,0.000481036,0.000203355,0.000418276,0,0.014818055,-0.014818055,0.00412918,-0.00412918,0.00288992,-0.070411871,1,grassland,,,,
Deerfield Beach_Trailhead Park,0.00164212,0.002577111,0.001129626,0.000412545,0.000808156,0,0.000937034,0.001032289,0.000156139,0.000231602,0.000800078,0.000454835,0.000798135,0.000327938,1.22E-05,0.001346462,0.003464918,0,0.007263789,-0.007263789,0.000290552,-0.000290552,0.001505339,-0.090037532,1,Biodiversity,,,,
Deerfield Beach_Villages of Hillsboro Park,0.005419459,0.006604012,0.001123773,9.04E-05,0.000285427,0,0.001156595,0.001353853,0.000119356,0.000220769,0.000825547,0.000932444,0.000119686,0.000976857,0.000381036,0.000347651,0.003606788,0.095238095,0.049857421,0.045380674,0.087646149,0.007591946,0.002297613,0.207734461,1,tree,,,,
Fort Lauderdale_Ann Herman Park,0.025319374,0.013944895,0.002214014,0.000739009,0.000419109,0,0.008732103,0.006910718,0.000958902,0.001702185,0.026420813,0.003420368,0.006821144,0.005527463,0.000240821,0.000527552,0.018509541,0.285714286,0.034453238,0.251261048,0.234341883,0.051372403,0.011613955,-0.310293901,1,Body_of_water,,,,
Fort Lauderdale_Annie Beck Park,0.199587951,0.146884874,0.046008276,0.00092453,3.37E-05,0,0.022458079,0.069295456,0.00172508,0.002653172,0.005752838,0.023275379,0.005841594,0,8.29E-05,0.000316463,0.215809331,0.131578947,0.142518592,-0.010939645,0.130226645,0.001352302,0.101652362,-0.768180757,1,Biodiversity,,,,
Fort Lauderdale_Bass Park,0.003343026,0.003572476,0.006069275,0.00254753,0.003704424,0,0.001123952,0.002976153,3.62E-05,0.000266605,0.00177608,0.00080895,0.000393629,0.000208538,0,4.00E-05,0.004104649,0,0.02257326,-0.02257326,0.004318343,-0.004318343,0.004885582,-0.003342942,1,grassland,,,,
Fort Lauderdale_Bayview Park,0.004710907,0.001811371,0.003647433,0.000387499,0.001916778,0,0.015839771,0.013937892,0.000430912,0.003602392,0.001930829,0.000733409,0.000805929,0,0,0.002621612,0.003542536,0.08,0.038714919,0.041285081,0.074166977,0.005833023,0.003389745,0.191237418,1,mean_ndvi,,,,
Fort Lauderdale_Beach Community Center,0.003954016,0.001711194,0.001110048,0.000106082,0.001072486,0,0.006312666,0.008175869,0.000347555,0.001499872,0.001990256,0.000378246,0.000252788,0,0,0.001966742,0.006255655,0.125,0.112397408,0.012602592,0.123156847,0.001843153,0.00377776,0.117195518,1,mean_ndwi,,,,
Fort Lauderdale_Benenson Park,0.028107626,0.010886129,0.004844795,5.77E-05,4.65E-05,0,0.01934947,0.01647795,0.000453695,0.000450126,0.011235561,0.005958839,0.014596721,0.00109978,8.25E-05,0.00198064,0.021827108,0,0.187344029,-0.187344029,0.014268351,-0.014268351,0.011311944,-0.206985077,1,area,,,,
Fort Lauderdale_Bill Keith Preserve,0.008663135,0.012097483,0.003008973,0.001859106,0.002354002,0,0.013403093,0.005915608,0.000933124,0.008531371,0.00352249,0.000918041,0.001074895,0.00501993,0,0.001606173,0.004937325,0.179487179,0.085581901,0.093905278,0.162504929,0.01698225,0.010806681,-0.382508029,1,mean_ndvi,,,,
Fort Lauderdale_Bryant Peney Park,0.005730723,0.006123355,0.004291232,0.000193465,0.000956322,0,0.008949537,0.006737961,4.63E-05,0.00235658,0.00059475,0.001268623,0.001733658,0.000488234,0,0.001123714,0.004498706,0.066666667,0.073214286,-0.006547619,0.071971235,-0.005304568,0.004623162,-0.046902336,1,mean_ndvi,,,,
