UGS,area,tree,grassland,water,herbaceous_wetland,mangroves,mean_ndvi,mean_ndwi,Pavilion_Picnic_Area,Kids_Playground,Body_of_water,Jog_Walk_path,Athletic_facility,Nature_Preserve,Dog_Park,Indoor_Outdoor_fitness_center,Biodiversity,y,LM_yfitOOB,LM_ResOOB,LM_yfitPred,LM_ResPred,LM_MSE,LM_Rsq100,LPerm,Local primary factor,,variable,number,proportion
Broward_Anne Kolb Nature Center,0.0508186,0.018003383,0.028238323,0.022968924,0.012752723,0.002879638,0.030489454,0.024057729,0.006070725,0.01914435,0.008767105,0.001533053,0.027113071,0.000172254,0,0.00643999,0.007918591,0.206185567,0.300347996,-0.094162429,0.22228058,-0.016095013,0.026624559,0.196232824,1,area,,area,96,0.225352113
Broward_Boulevard Gardens Community Center,0.091609156,0.042438553,0.104888317,0.063366604,0.077183163,0,0.127044914,0.103317076,0.00161699,0.029085448,0.016748639,0.018984095,0.006076781,0,0,0.008156815,0.074703446,0.75,0.514285714,0.235714286,0.732490925,0.017509075,0.095969429,-0.830025353,1,mean_ndvi,,tree,63,0.147887324
Broward_Brian Piccolo Sports Park & Velodrome,0.088541851,0.139171967,0.097330119,0.008846381,0.036766322,0,0.120194963,0.152799895,0.000794058,0.014473543,0.008787093,0.025751193,0.014283508,0,0.014203474,0.013876231,0.105052865,0.325842697,0.400524605,-0.074681908,0.334456356,-0.008613659,0.100838615,-0.322767833,1,mean_ndwi,,mean_ndwi,56,0.131455399
Broward_CB Smith Park,0.059134666,0.092087271,0.070498441,0.046189211,0.107613665,0,0.112581092,0.015931549,0.006570927,0.002186477,0.00661783,0.000232667,0.007699589,0,0,0.006910322,0.078649332,0.701754386,0.703703704,-0.001949318,0.704651667,-0.002897281,0.052667851,0.056569627,1,mean_ndvi,,mean_ndvi,53,0.124413146
Broward_Central Broward Regional Park,0.055390954,0.072846186,0.050804427,0.00264376,0.011177425,0,0.060000652,0.091814777,0.0040247,0.009682065,0.023035353,0.002375886,0.002596418,0,0,0.006712608,0.032830498,0.333333333,0.552075702,-0.218742369,0.345552408,-0.012219075,0.071963816,-0.426983809,1,mean_ndwi,,Biodiversity,51,0.11971831
Broward_Crystal Lake Sand Pine Scrub,0.090774025,0.108619887,0.007841898,0,0.003918848,0,0.058900609,0.065167191,0.004620222,0.014733117,0,0.101079661,0.002303237,0.008850341,0,0,0.065343288,0.172413793,0.043478261,0.128935532,0.162038417,0.010375376,0.034983453,0.425144792,3,tree,,grassland,35,0.082159624
Broward_Deerfield Highlands Nature Preserve,0.153623564,0.092541303,0.051254135,0,0.009660193,0,0.081613258,0.059153241,0.005193274,0.037650879,0,0.051043032,0.013456794,0.002045047,0.002799245,0.006167063,0.199600644,0.5,0.240576848,0.259423152,0.494624453,0.005375547,0.089406614,0.061626452,1,Biodiversity,,Kids_Playground,31,0.072769953
Broward_Deerfield Island Park,0.089302147,0.168163902,0.058512389,0.013932481,0.020471733,0,0.032766133,0.0399106,0.105008314,0.070396244,0.017272009,0.00733334,0.015415263,0.001870359,0.010010037,0.014907288,0.059780461,0.431192661,0.567793298,-0.136600637,0.446117825,-0.014925164,0.059605222,0.154869381,1,tree,,Athletic_facility,19,0.044600939
Broward_Easterlin Park,0.038901531,0.037023129,0.050501326,0.015975279,0.025576761,0,0.058802704,0.053437025,0.004796433,0.026637968,0.004096391,0.009821442,0.011655208,0.000318909,0,0.022326371,0.042311214,0.616935484,0.183978746,0.432956738,0.541747198,0.075188286,0.055462055,-0.501008782,1,mean_ndvi,,herbaceous_wetland,7,0.016431925
Broward_Everglades Holiday Park,0.054007023,0.081829173,0.051230027,0.014237264,0.083283612,0,0.037397698,0.067432279,0.004327137,0.013970578,0.006205165,0.015678394,0.017242353,0.012050292,0.01268726,0.002587202,0.058359897,0.533720689,0.08,0.453720689,0.538320723,-0.004600034,0.09216206,-0.941996055,1,herbaceous_wetland,,Pavilion_Picnic_Area,5,0.011737089
Broward_Fern Forest Nature Center,0.094224908,0.079987633,0.075048475,0,0.031797546,0,0.06282019,0.078486255,0.006814006,0.03124586,0.034207699,0.010221841,0.106546783,0.029769537,0.002852256,0.006396252,0.062753546,0.1328,0.348184223,-0.215384223,0.148050013,-0.015250013,0.101717621,-0.217202774,1,Athletic_facility,,Jog_Walk_path,3,0.007042254
Broward_Franklin Park,0.123150324,0.058871664,0.147686224,0.020338065,0.042828644,0,0.175465848,0.07055784,0.000173507,0.014866475,0.002347216,0.040221808,0.004694688,0,0,0.017051514,0.091380344,0.666666667,0.463868793,0.202797874,0.656284184,0.010382483,0.082066754,-0.323694858,1,mean_ndvi,,Indoor_Outdoor_fitness_center,3,0.007042254
Broward_Helene Klein Pineland Preserve,0.014742321,0.068665261,0.067290004,0.003452695,0.007877538,0,0.13522787,0.090740203,0.007650695,0.027528889,0.007468313,0.080795158,0.009023695,0.023056128,0.002435182,0.000503055,0.019236605,0.305555556,0.134366867,0.171188689,0.273565293,0.031990263,0.037387768,0.116976862,1,mean_ndvi,,water,2,0.004694836
Broward_Herman and Dorothy Shooster Nature Preserve,0.078473719,0.079685311,0.116483686,0.000400973,0.046707959,0,0.114814643,0.202381926,0.028833564,0.032714491,0.000874225,0.031261064,0.079655147,0.009076161,0.000517865,0.000517385,0.062341121,0.166666667,0.407599252,-0.240932585,0.208564384,-0.041897717,0.096434304,-0.327157925,1,mean_ndwi,,Body_of_water,2,0.004694836
Broward_Highlands Scrub Natural Area,0.15142123,0.123664662,0.080070576,0,0.019509782,0,0.096576493,0.07882978,0.00833465,0.060831008,0,0.080811861,0.008097594,0.011267039,0.001565785,0.0034698,0.190840208,0.043478261,0.208716475,-0.165238214,0.080652556,-0.037174295,0.061572097,0.208885971,1,Biodiversity,,mangroves,0,0
Broward_Hollywood North Beach Park,0.048297901,0.024003105,0.024848737,0.01781744,0.009678968,0.001296924,0.022366523,0.019994702,0.006368819,0.015223663,0.010691254,0.002073151,0.01376994,0.000123403,0,0.00694621,0.005866605,0.216923077,0.274691294,-0.057768217,0.224725289,-0.007802212,0.031591655,0.007601655,1,area,,Nature_Preserve,0,0
Broward_Kristin Jacobs Natural Area at Hillsboro Pineland,0.011751944,0.066010462,0.070296549,0.000735348,0.003140496,0,0.060752717,0.090288027,0.001095871,0.05295457,0.002146267,0.043689107,0.009326826,0.008787504,0.000139972,0.000330751,0.031311401,0.081081081,0.229529787,-0.148448706,0.11563582,-0.034554739,0.040837374,0.035504156,1,mean_ndwi,,Dog_Park,0,0
Broward_Lafayette Hart Park,0.17234121,0.038447281,0.175360869,0.024164215,0.042096424,0,0.107492087,0.067102267,0.002016239,0.012964202,0.011025659,0.015012358,0.004999727,0,0,0.019462334,0.069467451,1,0.519842071,0.480157929,0.913821479,0.086178521,0.097130178,-0.649404671,1,grassland,,,,
Broward_Long Key Natural Area and Nature Center,0.092227412,0.144908623,0.124302989,0.001101474,0.062001381,0,0.058445677,0.086822393,0.011750111,0.017511953,0.028498417,0.076859528,0.011264726,0.022620011,0.018210144,0.005164381,0.068554976,0.228070175,0.582219038,-0.354148863,0.263057162,-0.034986987,0.102306783,-0.43562028,1,tree,,,,
Broward_Markham Park,0.053085441,0.038775901,0.096155392,0.028758992,0.068548102,0,0.051744078,0.055479342,0.002881857,0.175790442,0.015995358,0.005058125,0.112147798,0,0.01214843,0.005050109,0.040063784,0.700394218,0.266666667,0.433727551,0.672884031,0.027510187,0.047912321,0.094814352,1,Kids_Playground,,,,
Broward_Military Trail Nature Area,0.034139141,0.060523375,0.052496233,0,0.011732087,0,0.10087252,0.114210515,0.004502107,0.004977203,0,0.018438435,0.03565881,0.004318832,0.000631499,0.016677665,0.132923725,0,0.138597368,-0.138597368,0.011831269,-0.011831269,0.051817345,-0.114632494,1,Biodiversity,,,,
Broward_Miramar Pineland Natural Area,0.200435194,0.056256647,0.049928464,0.010866738,0.019702266,0,0.082865318,0.062563139,0.02043053,0.001075418,0.009796086,0.074169707,0.283891813,0,0,0.001778351,0.151420605,0.643274854,0.487041002,0.156233852,0.63392093,0.009353924,0.054451373,0.2067652,1,Athletic_facility,,,,
Broward_Pine Island Ridge Natural Area,0.15225351,0.224861266,0.129633791,0.013485769,0.053288546,0,0.051853513,0.050948899,0.005882612,0.051020053,0.014018008,0.004408489,0.015979375,0.046471015,0.000614889,0.008610804,0.075979242,0.210526316,0.454457277,-0.243930961,0.243537919,-0.033011603,0.057818997,0.192167914,1,tree,,,,
Broward_Plantation Heritage Park,0.092153132,0.073514103,0.093079691,0.018153294,0.065340664,0,0.067578061,0.221072072,0.021168471,0.017223063,0.004024449,0.020070043,0.019391743,0,0,0.020183547,0.130639457,0.531914894,0.450432672,0.081482222,0.52544737,0.006467524,0.070538841,-0.041513947,1,mean_ndwi,,,,
Broward_Quiet Waters Park,0.041099029,0.037620812,0.047289487,0.007417675,0.011243715,0,0.083216863,0.11757678,0,0.004222443,0.041107811,0.003832891,0.035200479,0.009837989,0.011987033,0.003286056,0.042789953,0.65171504,0.476385836,0.175329204,0.619718808,0.031996232,0.042207759,0.309680717,1,mean_ndwi,,,,
Broward_Reverend Samuel Delevoe Memorial Park,0.119057807,0.069785827,0.058086345,0.084685391,0.121594118,0,0.064048279,0.094373154,0.002222167,0.020779984,0.008975158,0.022258844,0.024617994,0.00241274,0,0.0121473,0.04027823,0.35,0.373566261,-0.023566261,0.331959625,0.018040375,0.089643184,-0.488160563,1,herbaceous_wetland,,,,
Broward_Roosevelt Gardens Park,0.179493881,0.045769679,0.164831473,0.001398616,0.03257561,0,0.124073935,0.108608706,0.002558748,0.002755195,0.005182561,0.005878777,0.00273931,0,0,0.014656677,0.069304988,0.384615385,0.510352969,-0.125737584,0.405343551,-0.020728166,0.064501318,-0.238174187,1,area,,,,
Broward_Saw Palmetto Natural Area,0.017677808,0.122327202,0.070983545,0.000918181,0.005568865,0,0.065034059,0.101737435,0.01388472,0.026179744,0.003515697,0.101823235,0.010410319,0.018754847,0.000562398,0.000636504,0.032464283,0.1,0.282952053,-0.182952053,0.136416602,-0.036416602,0.046716965,-0.103359825,1,tree,,,,
Broward_Secret Woods Park,0.027886282,0.048305775,0.022352924,0.005351302,0.018227527,0,0.052828115,0.027328992,0.02288827,0.054598181,0.026898197,0.020110704,0.005636539,0.044766479,2.71E-05,0.006299331,0.07763138,0.134453782,0.148435083,-0.013981301,0.132521456,0.001932326,0.055191381,0.063041183,1,Biodiversity,,,,
Broward_Sewell Lock,0.06865361,0.069979026,0.041911564,0.007182965,0.046281387,0,0.072562909,0.112531078,0.038630105,0.027204377,0.00787408,0.003523666,0.013952826,0,2.47E-05,0.025656599,0.050377807,0.37037037,0.312371383,0.057998987,0.356725367,0.013645003,0.045371505,-0.263007916,1,mean_ndwi,,,,
Broward_Snake Warriors Island,0.108390005,0.050831577,0.027465093,0.008828308,0.021011178,0,0.102620382,0.027354503,0.002385436,0.016951977,0.011679364,0.006090282,0.00333965,0.011827426,0.003888418,0.002313553,0.037849718,0.19205298,0.443123707,-0.251070727,0.238865926,-0.046812946,0.073039118,-0.310746047,1,area,,,,
Broward_South Fork Canoe Launch,0.088422359,0.096101552,0.062728422,0.056396603,0.065375462,0,0.106202608,0.065084075,0.143801711,0.019291325,0.018783773,0.019703935,0.002916119,0.00803131,0.014976299,0.020401216,0.066401078,1,0.424634773,0.575365227,0.874585806,0.125414194,0.07839248,-0.343714402,1,Pavilion_Picnic_Area,,,,
Broward_Sunview Park,0.053430489,0.041680643,0.046253332,0.001181903,0.012169843,0,0.037263816,0.061417898,0.008679628,0.002276292,0.008308078,0.014427966,0.019095159,0.001456277,0.03541012,0.011539738,0.045392085,0.4,0.081632653,0.318367347,0.365741203,0.034258797,0.067059415,-0.51503404,1,mean_ndwi,,,,
Broward_Tall Cypress Natural Area,0.03167603,0.030241563,0.096446509,0,0.027226797,0,0.029301548,0.074332559,0.00066136,0.015239308,0.000108222,0.006564321,0.010503263,0.014658891,0.002886579,0.006638457,0.06569044,0.127272727,0.364559387,-0.23728666,0.141011469,-0.013738742,0.073709983,-0.018030527,1,grassland,,,,
Broward_Topeekeegee Yugnee Park,0.039809529,0.074745636,0.094124908,0.021707353,0.056916227,0,0.011916175,0.057704043,0.016388294,0.057465205,0.007081189,0.024145969,0.06896026,0,0.00188648,0.032218319,0.034016974,0.583233533,0.569253677,0.013979856,0.588328135,-0.005094602,0.06117122,0.050548399,1,grassland,,,,
Broward_Tradewinds Park,0.042564715,0.072746167,0.02615838,0.00607066,0.014478501,0,0.066962178,0.101952988,0.036583093,0.023259933,0.003417387,0.000101799,0.002333285,0.00522018,0.009091582,0.005693153,0.027729947,0.7,0.58090051,0.11909949,0.68516562,0.01483438,0.055593999,-0.311889466,1,mean_ndwi,,,,
Broward_Tree Tops Park,0.156510629,0.175728558,0.209782044,0.013049898,0.108893739,0,0.083626568,0.046723891,0.004241583,0.024981148,0.013221225,0.002676263,0.028441524,0.016960059,0.002408467,0.011752377,0.07791282,0.469255663,0.394593551,0.074662112,0.444968247,0.024287416,0.0941819,-0.228964506,1,grassland,,,,
Broward_Vista View Park,0.068864962,0.070056937,0.064127043,0.009186799,0.029820557,0,0.024459501,0.012244812,0.003421702,0.009915607,0.007939145,0.00569476,0.089861841,0.016388086,0.017020783,0.002544498,0.073054114,0.374384236,0.739648033,-0.365263797,0.367438696,0.00694554,0.084119452,-0.231570168,2,Athletic_facility,,,,
Broward_Washburn Park,0.050760457,0.050260264,0.073744751,0.005720555,0.047091267,0,0.093220818,0.080969629,0.02112566,0.008616059,0.010161786,0.004738015,0.008117237,0.000115103,0.003833587,0.020695272,0.03521017,0.333333333,0.221538801,0.111794532,0.319138299,0.014195034,0.099192193,-0.17570656,1,mean_ndvi,,,,
Broward_West Lake Park,0.061086136,0.032848634,0.023172955,0.012948324,0.013075233,0.008282736,0.077387798,0.04014008,0.007882492,0.06537845,0.013059339,0.005685389,0.04790952,7.73E-05,0,0.022487066,0.022605949,0.480519481,0.411668316,0.068851165,0.480279104,0.000240377,0.031155424,0.089638926,1,mean_ndvi,,,,
Broward_Woodmont Natural Area,0.069541175,0.068849401,0.035746854,0.0007177,0.035464813,0,0.048534699,0.035918054,0.026355074,0.008919299,0.063253698,0.024579884,0.005357897,0.005626039,0.004634478,0.010811933,0.159250188,0.181818182,0.49068215,-0.308863968,0.204276402,-0.02245822,0.053486568,-0.047070544,1,Biodiversity,,,,
Coconut Creek_Community Center and Fitness Center South,0.072178367,0.065830709,0.059429131,9.81E-05,0.009636982,0,0.070791609,0.102639966,0.025394529,0.062166106,0.008409886,0.007478488,0.019605694,0.009950852,0.012868054,0.014756685,0.039933698,0.607142857,0.496211372,0.110931485,0.589645408,0.017497449,0.088421301,-0.267621671,1,mean_ndwi,,,,
Coconut Creek_Cypress Park,0.068363914,0.022143507,0.023513834,0.001269105,0.005395564,0,0.027037896,0.081936432,0.002233643,0.093817914,0.015723158,0.00359924,0.019029675,0.005971271,0.000104591,0.00083093,0.030086754,0.7,0.371322751,0.328677249,0.667802088,0.032197912,0.05155948,-0.170762134,1,Kids_Playground,,,,
Coconut Creek_George S. Gerber Memorial Park,0.044123526,0.022602434,0.017052759,0.000913828,0.004135346,0,0.009977487,0.082740561,0.001604027,0.071789341,0.009143682,0.003003077,0.013076696,0.005161793,0.000523517,0.000604955,0.02354902,0.5625,0.591228689,-0.028728689,0.564114178,-0.001614178,0.047657405,-0.402421876,1,mean_ndwi,,,,
Coconut Creek_Lakeside Park,0.014086415,0.138803,0.113228043,0.000207479,0.007428222,0,0.121284789,0.123727106,0.003199868,0.043382976,0.006246335,0.121244328,0.028987837,0.010984929,0.000457383,0.000631191,0.016386609,0.80952381,0.299375509,0.510148301,0.755577947,0.053945863,0.044037593,-0.236748193,1,tree,,,,
Coconut Creek_Oak Trails Park,0.013022244,0.029033195,0.084018797,0.00061536,0.007572257,0,0.1305271,0.143784532,0.003314702,0.050034432,0.008441878,0.016669319,0.002839742,0.0659314,0.003998794,0.003474285,0.019214224,0.2,0.279962003,-0.079962003,0.194482526,0.005517474,0.025805173,0.37420286,1,mean_ndwi,,,,
Coconut Creek_Recreation Complex and Fitness Center North,0.023594789,0.041731991,0.062487834,0.002426715,0.007041612,0,0.142745314,0.109436568,0.01238266,0.047754659,0.008976683,0.03687482,0.021084292,0.029876198,0.002196535,0.000993481,0.023974103,0.3125,0.466976719,-0.154476719,0.344014211,-0.031514211,0.038992006,0.054411082,1,mean_ndvi,,,,
Coconut Creek_Rowe Activity Center and Donaldson Park,0.075513531,0.091204809,0.064518814,0.001148766,0.054385157,0,0.125616624,0.134505229,0.050467112,0.051261831,0.041413632,0.002719434,0.01596452,0.016881378,0.00544325,0.027547361,0.050195615,0.777777778,0.303301467,0.474476311,0.737632276,0.040145502,0.097096701,-0.484549691,1,mean_ndwi,,,,
Coconut Creek_Sabal Pines Park,0.026106179,0.027524825,0.027217864,0.006078767,0.01577053,0,0.030477287,0.031800075,0.023564296,0.007130387,0.006113323,0.009779714,0.003958848,0.025448662,0.001706317,0.005730198,0.024112849,0.380952381,0.480769231,-0.09981685,0.38607887,-0.005126489,0.038793928,0.110682975,2,mean_ndwi,,,,
Coconut Creek_Windmill Park and Dog Park,0.111832725,0.054604961,0.085117262,0,0.03093027,0,0.109418315,0.072451612,0.011813593,0.058523506,0.009041812,0.006464912,0.023662548,0.02057287,0.006664072,0.013515552,0.099706561,0.452380952,0.551214262,-0.09883331,0.452317675,6.33E-05,0.089237475,-0.154730786,1,area,,,,
Coconut Creek_Winston Park Nature Trail,0.037056345,0.053706919,0.016032239,0,0.010735954,0,0.055300338,0.047840327,0.025981539,0.008122305,0.003366366,0.035558049,0.01437212,0.007133604,0.001422171,0.002159779,0.021624019,0.480769231,0.380952381,0.09981685,0.474359072,0.006410159,0.046069531,-0.074820488,1,mean_ndvi,,,,
Cooper City_Bill Lips Sports Complex,0.092361321,0.183419192,0.054944233,0.000520962,0.030721744,0,0.085868657,0.050821346,0.002641047,0,0.013110086,0.013527119,0.008181773,0,0,0.008958468,0.093595519,0.125,0.472503924,-0.347503924,0.178597538,-0.053597538,0.084745032,-0.957302043,1,tree,,,,
Cooper City_Chase Park,0.144765066,0.193452138,0.104399409,0.016643524,0.053283255,0,0.079937968,0.126479755,0.002095812,0.011659524,0.018639922,0.027266083,0.038434119,0.001972182,0.003241465,0.075495046,0.132657153,1,0.453343251,0.546656749,0.916265922,0.083734078,0.096312217,-0.327910418,1,tree,,,,
Cooper City_Christie Schafale Park and Dog Park,0.190023477,0.169733123,0.151064083,0.002704967,0.055720641,0,0.077317634,0.118821782,0.001984443,0.008098124,0.02996368,0.054339606,0.028946226,0.001176505,0.010672083,0.081229826,0.140842328,0.636363636,0.536074295,0.100289341,0.591489858,0.044873778,0.146467669,-0.655229374,1,area,,,,
Cooper City_Dawn Park,0.096505194,0.136296661,0.073350942,0.016433107,0.02017363,0,0.076056488,0.126479824,0.010786973,0.005428642,0.012246397,0.007596689,0.009274677,0,0,0.012983298,0.104325341,0.333333333,0.423270488,-0.089937155,0.330808157,0.002525176,0.110128362,-0.310176455,1,tree,,,,
Cooper City_Diamond Head Park,0.157548439,0.175160475,0.086144884,0.0065851,0.044308396,0,0.090605965,0.144596748,0.002492725,0.00126779,0.013056488,0.015245678,0.013395225,0,0,0.014543802,0.176401363,0,0.447280497,-0.447280497,0.051588356,-0.051588356,0.105926109,-0.228004025,1,Biodiversity,,,,
Cooper City_Ellie Kozak Park,0.176350006,0.256581051,0.129502338,0.023709837,0.030048072,0,0.153107892,0.335461322,0.007877797,0.019017781,0.050871646,0.06128981,0.040469029,0.002444831,0.024198996,0.026670404,0.266071292,0,0.566588203,-0.566588203,0.032829245,-0.032829245,0.161536703,-0.882834173,2,mean_ndwi,,,,
Cooper City_Flamingo Park,0.069187876,0.142524821,0.062986282,0.001693794,0.024054454,0,0.072927411,0.050264284,0,0.000834274,0.011950976,0.014255861,0.029451305,0.0003998,0,0.004320234,0.049608962,0.5,0.323632814,0.176367186,0.468628407,0.031371593,0.074244089,-0.808180343,1,tree,,,,
Cooper City_Flamingo West Park,0.055968555,0.087405912,0.042582384,0.002294418,0.035487919,0,0.053352982,0.02669408,0,0,0.011088292,0.003589808,0.027603199,0,0.002718802,0.003221427,0.013978807,0.346153846,0.242370338,0.103783508,0.337220632,0.008933214,0.066433575,-0.331240861,1,tree,,,,
Cooper City_Forest Lake Park,0.09002846,0.097393519,0.045175621,0.002021025,0.032550162,0,0.064222708,0.057395002,0.00177515,0.000512269,0.001820667,0.008060621,0.01304069,0,0,0.005472015,0.042397515,0.6,0.357004219,0.242995781,0.545227805,0.054772195,0.062077455,-0.486666827,1,tree,,,,
Cooper City_Jerry Morgan Park,0.110305329,0.130771074,0.139610409,0.010422106,0.021980985,0,0.10371973,0.141228529,0.005169042,0.009353962,0.013754316,0.018557497,0.016947889,0,3.94E-06,0.030301396,0.134134023,0.2,0.486674959,-0.286674959,0.236078556,-0.036078556,0.099526371,-0.233424717,1,mean_ndwi,,,,
Cooper City_Memorial Park,0.166889113,0.18552592,0.096183365,0.012469692,0.041638225,0,0.088394873,0.164720464,0.008395176,0.018340747,0.027984999,0.045279312,0.026401353,0,0.008881169,0.051430607,0.157527228,0.833333333,0.493363831,0.339969502,0.745943819,0.087389514,0.121086484,-0.457952003,1,tree,,,,
Cooper City_Natalie's Cove Park,0.078724446,0.139846166,0.087833505,0.000803253,0.029477891,0,0.06028179,0.064129948,0.00252013,0.004897331,0.0119598,0.029559575,0.012645389,0.004120136,0.001054024,0.00439128,0.064305741,0,0.524189422,-0.524189422,0.095729618,-0.095729618,0.088545437,-0.742871787,1,tree,,,,
Cooper City_Pine Lake Park,0.13252672,0.091376937,0.201187685,0.021027673,0.050685707,0,0.041386305,0.067288348,0.006431231,0.0191757,0.020007605,0.011262636,0.025898841,0,0.000772116,0.030176442,0.072175028,0.666666667,0.639791295,0.026875372,0.666978209,-0.000311542,0.077525932,-0.059115846,1,grassland,,,,
Cooper City_Pool & Tennis Center Park,0.062515721,0.05976192,0.044405768,0.000704446,0.024789405,0,0.053681858,0.039783584,0.000406431,0.000102463,0.003528915,0.012149342,0.01359234,0,0,0.006204449,0.025424483,0.233333333,0.468373905,-0.235040572,0.267351715,-0.034018382,0.048533191,-0.550495766,1,area,,,,
Cooper City_Stirling Palm Park,0.053429028,0.075935922,0.042051391,0.011189076,0.026562953,0,0.075384088,0.06520655,0.012092132,0.008004699,0.012409636,0.007245603,0.008199354,0,0,0.00629755,0.080182366,0.666666667,0.365516954,0.301149713,0.628127621,0.038539046,0.095100344,-0.08831115,1,Biodiversity,,,,
Cooper City_Suellen H. Fardelmann Sports Complex,0.047484234,0.049584016,0.036481779,0.007921596,0.022349527,0,0.0914834,0.050467423,0.006815765,0.006349482,0.00761262,0.004981942,0.009737182,0,0,0.002370217,0.048560532,0.41025641,0.417693115,-0.007436705,0.407022561,0.003233849,0.064722423,-0.102467249,1,mean_ndvi,,,,
Cooper City_Tamarind Park,0.061650355,0.116371095,0.053325652,0.001261732,0.023529882,0,0.062830638,0.061938167,0.000178789,0.000539567,0.007496929,0.02362995,0.010012615,0,0,0.01142799,0.042266624,0.272727273,0.500066712,-0.227339439,0.319295576,-0.046568303,0.07087712,-0.69740629,1,tree,,,,
Cooper City_Ted Ferone Park,0.074691329,0.054476867,0.091734593,0.010144817,0.022917622,0,0.092196265,0.076451599,0.006365533,0.010454167,0.025103258,0.003967504,0.01018574,0,0,0.010046544,0.069856319,0.470588235,0.507644231,-0.037055996,0.458539445,0.01204879,0.097868232,-0.285722095,1,mean_ndvi,,,,
Coral Springs_Betti Stradling Park,0.146948362,0.139776415,0.133620515,0,0.063180141,0,0.08441627,0.060293715,0.008376461,0.006845834,0.010035443,0.093378795,0.007199703,0.007283411,5.92E-05,0.035509993,0.084338293,0.679069767,0.315143468,0.363926299,0.624418211,0.054651556,0.091372909,-0.011189355,1,area,,,,
Coral Springs_Castlewood Park,0.240121041,0.096922003,0.166333564,0.011965127,0.154787511,0,0.069033364,0.078296826,0.004920356,0.026597313,0.022716208,0.232209377,0.055627454,0,0.005532863,0.024571196,0.159928969,1,0.75991303,0.24008697,0.949770873,0.050229127,0.05651935,0.396313724,1,area,,,,
Coral Springs_Coral Springs Aquatic Complex,0.193399461,0.104435748,0.112754293,0.008146342,0.121438455,0,0.06547452,0.093823966,0.000701795,0.022691664,0.031842392,0.069930167,0.029584289,0,0.000224736,0.004771313,0.080472104,0.384615385,0.45974026,-0.075124875,0.40902565,-0.024410265,0.03808695,0.43065368,1,area,,,,
Coral Springs_Countrywood Park,0.05309907,0.13298484,0.040650433,0,0.091819022,0,0.105193436,0.039471712,0,0.008800007,0,0.023766728,0.012856387,0,0.000146815,0.026151216,0.05708242,0.666666667,0.768100304,-0.101433637,0.679972812,-0.013306145,0.09505347,-0.793253877,1,tree,,,,
Coral Springs_Cypress Hammock,0.062067976,0.052883826,0.014992691,0,0.006824018,0,0.07728237,0.091098545,0,0.003171961,0.006723002,0.075070131,0.005959213,0,0.00167205,0.000424991,0.033227333,0.291666667,0.384874527,-0.09320786,0.299965569,-0.008298902,0.053311028,-0.551161546,1,mean_ndwi,,,,
Coral Springs_Cypress Park,0.071007403,0.054854002,0.011988349,0,0.009700516,0,0.086352229,0.085542553,0,0.002555044,0.015892687,0.054561182,0.01439473,0,0.003592589,0.00180715,0.021790439,0.312217195,0.270782567,0.041434628,0.318772561,-0.006555366,0.05201218,-0.368837108,1,mean_ndvi,,,,
Coral Springs_Dede Gilmore Memorial Park,0.071719613,0.035346306,0.032265648,0,0.006876632,0,0.031727312,0.042405968,0.001597135,0.003263945,0.001862046,0.057532796,0.004635428,0,0,0.007587011,0.032006462,0.333333333,0.204492985,0.128840348,0.326664517,0.006668816,0.059804756,0.179210614,1,area,,,,
Coral Springs_Eagle Ridge Park,0.178921498,0.147226875,0.070484847,0.000615091,0.019122959,0,0.101432525,0.139158107,0.001434977,0.008764324,0.028874395,0.097677044,0.031266894,0,8.50E-05,0.003613229,0.071949302,0.875,0.410785189,0.464214811,0.79189176,0.08310824,0.042992139,0.384674958,1,area,,,,
Coral Springs_Fern Glen Park,0.035061607,0.03862829,0.087248226,0,0.032078122,0,0.043893858,0.06350859,0.004742372,0.005764033,0.003383348,0.006890293,0.011199664,0.006269927,0,0.007459884,0.042035074,0.413793103,0.253612668,0.160180435,0.397668505,0.016124598,0.058542121,-0.111620484,1,grassland,,,,
Coral Springs_Forest Hills Park,0.12487835,0.205037895,0.056217731,0,0.059782256,0,0.068224299,0.061805208,0.000510199,0.010578902,0.000507741,0.043612226,0.014657019,0,0.002351555,0.021184784,0.036407636,0.571428571,0.546732438,0.024696133,0.563870781,0.00755779,0.056280795,0.164009057,1,tree,,,,
